Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Paperless Billing,Monthly Charges,Total Charges,Churn,Avg Monthly Spend,Tenure Group,Bill_Shock_Ratio,Total_Addon_Services,High_Risk_Security_Profile,Is_Auto_Pay,Cost_Per_Service,Multiple Lines_No,Multiple Lines_No phone service,Multiple Lines_Yes,Internet Service_DSL,Internet Service_Fiber optic,Internet Service_No,Online Security_No,Online Security_No internet service,Online Security_Yes,Online Backup_No,Online Backup_No internet service,Online Backup_Yes,Device Protection_No,Device Protection_No internet service,Device Protection_Yes,Tech Support_No,Tech Support_No internet service,Tech Support_Yes,Streaming TV_No,Streaming TV_No internet service,Streaming TV_Yes,Streaming Movies_No,Streaming Movies_No internet service,Streaming Movies_Yes,Contract_Month-to-month,Contract_One year,Contract_Two year,Payment Method_Bank transfer (automatic),Payment Method_Credit card (automatic),Payment Method_Electronic check,Payment Method_Mailed check
1,0,0,0,37,1,1,104.5,3778.0,0,102.11,4,1.023,4,0,1,20.9,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
0,0,0,0,12,1,1,49.4,611.65,0,50.97,1,0.969,1,1,0,24.7,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
0,0,0,0,60,1,0,25.0,1505.05,0,25.08,5,0.997,0,0,0,25.0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
1,0,1,1,18,0,0,25.55,467.85,0,25.99,2,0.983,0,1,1,25.55,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
0,0,0,0,3,1,1,70.15,194.2,0,64.73,1,1.084,0,1,0,70.15,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
0,0,0,1,9,1,1,69.4,571.45,0,63.49,1,1.093,3,0,1,17.35,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0
1,0,1,0,56,1,1,93.15,5253.95,0,93.82,5,0.993,3,0,0,23.29,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
1,0,0,0,7,1,1,69.55,521.35,0,74.48,1,0.934,0,1,0,69.55,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
0,0,1,1,69,1,0,20.2,1412.65,0,20.47,6,0.987,0,0,1,20.2,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0
1,0,1,1,54,1,0,20.4,1090.6,0,20.2,5,1.01,0,0,1,20.4,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
1,0,1,0,62,1,1,23.75,1446.8,0,23.34,6,1.018,0,0,1,23.75,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
0,0,1,1,62,1,1,70.45,4300.45,0,69.36,6,1.016,2,1,1,23.48,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
1,0,0,0,17,1,0,65.75,1111.2,0,65.36,2,1.006,2,0,1,21.92,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
1,0,0,0,9,0,1,24.6,190.1,0,21.12,1,1.165,0,1,0,24.6,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,0,1,0,64,1,0,69.25,4447.75,0,69.5,6,0.996,4,0,0,13.85,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1
0,0,1,0,72,1,0,24.65,1830.05,0,25.42,6,0.97,0,0,1,24.65,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0
1,0,0,0,30,1,0,90.4,2820.65,0,94.02,3,0.961,3,0,1,22.6,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
0,0,1,0,49,1,1,100.85,4847.35,0,98.93,5,1.019,3,0,0,25.21,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1
1,0,1,0,61,1,0,75.35,4729.3,0,77.53,6,0.972,4,0,1,15.07,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0
1,0,1,1,47,1,0,87.2,4017.45,0,85.48,4,1.02,2,1,0,29.07,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
1,0,0,0,20,1,0,64.4,1398.6,0,69.93,2,0.921,3,0,1,16.1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0
0,0,1,1,70,1,0,24.7,1685.9,0,24.08,6,1.026,0,0,1,24.7,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0
1,0,0,1,54,1,1,105.85,5826.65,0,107.9,5,0.981,5,0,0,17.64,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
1,1,1,0,61,1,1,98.3,6066.55,0,99.45,6,0.988,4,0,0,19.66,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1
1,0,0,0,13,1,0,19.45,270.2,0,20.78,2,0.936,0,0,0,19.45,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
0,0,1,1,3,1,1,58.7,168.6,0,56.2,1,1.044,2,1,1,19.57,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0
1,0,0,0,25,1,1,20.15,536.35,0,21.45,3,0.939,0,0,0,20.15,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1
1,0,0,0,30,1,1,64.5,1888.45,0,62.95,3,1.025,2,0,0,21.5,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1
0,0,1,0,21,0,0,28.5,629.35,0,29.97,2,0.951,1,0,0,14.25,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
1,1,1,0,23,1,1,90.45,2117.25,0,92.05,2,0.983,2,1,0,30.15,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
0,0,1,1,45,1,1,105.15,4730.9,0,105.13,4,1.0,4,0,0,21.03,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
0,0,1,1,24,1,0,83.15,2033.05,0,84.71,2,0.982,2,1,1,27.72,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
0,0,1,0,56,1,0,103.2,5744.35,0,102.58,5,1.006,4,0,1,20.64,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0
1,0,0,0,1,1,0,19.45,19.45,0,19.45,1,1.0,0,0,0,19.45,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0
0,1,1,0,55,1,0,88.8,4805.3,0,87.37,5,1.016,3,0,1,22.2,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0
0,0,1,0,72,1,1,85.9,6110.75,0,84.87,6,1.012,5,0,1,14.32,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0
0,1,0,0,45,0,0,34.2,1596.6,0,35.48,4,0.964,1,1,0,17.1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
0,0,0,0,47,1,0,20.15,1046.2,0,22.26,4,0.905,0,0,0,20.15,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
1,0,0,0,2,1,1,50.3,92.75,0,46.38,1,1.085,1,1,0,25.15,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
0,0,1,0,2,1,1,80.15,194.55,0,97.28,1,0.824,2,0,0,26.72,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0
0,0,1,0,12,1,1,51.25,612.1,0,51.01,1,1.005,1,1,0,25.62,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
1,0,1,1,69,1,1,95.2,6671.7,0,96.69,6,0.985,3,0,1,23.8,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0
1,1,0,1,56,1,0,94.8,5264.3,0,94.01,5,1.008,3,0,1,23.7,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
0,1,0,0,4,1,1,80.25,303.7,0,75.92,1,1.057,1,0,0,40.12,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
1,0,1,0,64,1,1,76.1,4818.8,0,75.29,6,1.011,4,0,1,15.22,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
1,0,1,1,62,1,0,115.55,7159.05,0,115.47,6,1.001,6,0,1,16.51,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0
1,0,1,1,63,1,0,24.65,1574.5,0,24.99,6,0.986,0,0,1,24.65,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
0,0,0,0,53,0,1,53.6,2879.2,0,54.32,5,0.987,5,0,0,8.93,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
1,0,1,1,5,1,0,19.45,86.05,0,17.21,1,1.13,0,0,0,19.45,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1
1,1,1,0,49,1,1,88.2,4159.45,0,84.89,5,1.039,3,0,0,22.05,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
0,0,1,1,62,1,1,101.15,6638.35,0,107.07,6,0.945,3,0,1,25.29,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0
0,0,1,0,55,1,0,56.8,3112.05,0,56.58,5,1.004,3,0,0,14.2,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1
0,1,1,0,71,1,1,99.4,7168.25,0,100.96,6,0.985,5,0,0,16.57,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0
0,0,1,1,72,1,1,20.1,1326.25,0,18.42,6,1.091,0,0,1,20.1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
1,0,1,0,36,0,0,60.7,2234.55,0,62.07,3,0.978,5,0,1,10.12,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
1,0,1,0,25,1,1,20.95,495.15,0,19.81,3,1.058,0,0,1,20.95,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0
0,1,1,0,72,1,1,114.85,8317.95,0,115.53,6,0.994,6,0,1,16.41,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0
0,0,0,0,36,1,1,19.25,679.8,0,18.88,3,1.02,0,0,1,19.25,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0
1,0,0,0,1,1,1,62.8,62.8,0,62.8,1,1.0,2,1,0,20.93,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1
0,0,1,0,72,1,1,105.5,7544.0,0,104.78,6,1.007,4,0,0,21.1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
1,0,1,1,59,1,0,19.85,1188.25,0,20.14,5,0.986,0,0,0,19.85,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
0,0,0,0,1,1,0,74.1,74.1,0,74.1,1,1.0,4,0,1,14.82,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
0,0,1,1,30,1,1,107.5,3242.5,0,108.08,3,0.995,5,0,0,17.92,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0
1,0,0,0,64,1,0,19.55,1240.15,0,19.38,6,1.009,0,0,0,19.55,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
1,0,0,0,63,1,0,68.8,4111.35,0,65.26,6,1.054,4,0,1,13.76,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0
1,1,1,0,72,1,0,84.45,5899.85,0,81.94,6,1.031,5,0,1,14.08,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0
0,0,0,0,62,1,0,84.5,5193.2,0,83.76,6,1.009,5,0,1,14.08,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0
1,0,1,1,67,1,1,111.2,7530.8,0,112.4,6,0.989,5,0,1,18.53,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0
0,0,1,0,70,1,1,80.6,5460.2,0,78.0,6,1.033,4,0,1,16.12,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0
0,1,0,0,20,1,0,80.7,1614.2,0,80.71,2,1.0,1,1,1,40.35,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0
0,0,0,0,5,1,0,75.6,402.5,0,80.5,1,0.939,0,1,0,75.6,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
0,0,1,0,24,0,0,57.6,1367.75,0,56.99,2,1.011,5,0,0,9.6,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
1,0,1,0,72,1,1,110.6,7962.2,0,110.59,6,1.0,5,0,1,18.43,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0
0,0,1,0,66,1,1,58.2,3810.8,0,57.74,6,1.008,3,0,1,14.55,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0
0,0,1,0,45,1,1,81.0,3533.6,0,78.52,4,1.032,5,0,0,13.5,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
0,0,1,1,69,1,0,19.7,1396.9,0,20.24,6,0.973,0,0,1,19.7,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0
0,0,0,0,28,1,1,59.55,1646.45,0,58.8,3,1.013,2,1,1,19.85,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0
0,0,0,0,36,1,1,75.55,2680.15,0,74.45,3,1.015,5,0,0,12.59,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1
1,0,1,0,42,0,1,45.1,2049.05,0,48.79,4,0.924,3,1,1,11.28,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
1,0,0,0,48,1,1,70.95,3629.2,0,75.61,4,0.938,3,0,1,17.74,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0
0,0,1,1,11,1,0,20.9,202.3,0,18.39,1,1.136,0,0,1,20.9,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
1,0,0,0,7,1,1,19.95,147.5,0,21.07,1,0.947,0,0,0,19.95,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1
0,0,0,0,3,1,0,24.6,86.35,0,28.78,1,0.855,0,0,0,24.6,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1
1,0,0,0,8,1,1,66.7,579.0,0,72.38,1,0.922,3,0,0,16.68,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
1,0,1,1,32,1,0,94.8,3131.55,0,97.86,3,0.969,4,0,0,18.96,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
1,0,1,0,60,1,1,65.85,3928.3,0,65.47,5,1.006,4,0,1,13.17,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0
0,0,1,0,10,1,1,19.95,187.75,0,18.77,1,1.063,0,0,1,19.95,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0
0,0,1,0,71,1,1,24.65,1710.15,0,24.09,6,1.023,0,0,1,24.65,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0
0,0,1,0,43,0,1,51.25,2151.6,0,50.04,4,1.024,4,0,1,10.25,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0
0,0,1,0,23,1,0,54.25,1221.55,0,53.11,2,1.021,2,0,0,18.08,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0
0,0,1,0,72,1,0,19.4,1496.45,0,20.78,6,0.934,0,0,1,19.4,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0
1,0,1,0,22,1,1,56.25,1292.2,0,58.74,2,0.958,2,0,1,18.75,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0
0,0,0,0,1,0,1,25.15,25.15,0,25.15,1,1.0,0,1,0,25.15,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,0,0,0,69,1,0,23.95,1713.1,0,24.83,6,0.965,0,0,1,23.95,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0
1,0,0,0,50,0,1,35.4,1748.9,0,34.98,5,1.012,2,0,0,11.8,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1
0,0,1,0,15,1,0,75.35,1114.55,0,74.3,2,1.014,1,1,1,37.67,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
1,0,0,0,31,1,0,20.4,609.1,0,19.65,3,1.038,0,0,1,20.4,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0
0,0,1,0,0,0,0,56.05,56.05,0,56.05,1,1.0,5,0,1,9.34,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0
0,0,0,0,8,1,0,20.0,141.6,0,17.7,1,1.13,0,0,0,20.0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
1,0,1,0,64,1,1,73.05,4688.65,0,73.26,6,0.997,4,0,1,14.61,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
0,0,1,0,28,1,0,20.5,563.05,0,20.11,3,1.019,0,0,0,20.5,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1
0,0,1,0,57,1,1,100.75,5985.0,0,105.0,5,0.96,3,1,1,25.19,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
1,0,0,0,19,1,1,19.95,373.5,0,19.66,2,1.015,0,0,0,19.95,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
0,0,1,0,51,0,1,49.65,2553.35,0,50.07,5,0.992,3,1,0,12.41,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
0,0,1,0,67,1,0,65.65,4322.85,0,64.52,6,1.018,3,0,0,16.41,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
1,0,1,1,11,1,1,20.45,250.8,0,22.8,1,0.897,0,0,0,20.45,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0
1,0,1,0,72,0,0,60.95,4549.05,0,63.18,6,0.965,5,0,1,10.16,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0
1,0,1,0,66,1,1,20.35,1359.5,0,20.6,6,0.988,0,0,0,20.35,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
0,0,0,0,9,1,1,19.5,178.85,0,19.87,1,0.981,0,0,0,19.5,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0
0,0,0,0,9,1,1,75.2,633.85,0,70.43,1,1.068,0,1,1,75.2,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
1,0,1,0,48,1,1,111.45,5315.1,0,110.73,4,1.007,5,0,1,18.58,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0
1,0,0,0,10,1,0,70.15,735.5,0,73.55,1,0.954,0,1,0,70.15,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
0,0,1,0,72,1,0,92.0,6474.4,0,89.92,6,1.023,6,0,1,13.14,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0
0,0,1,0,51,1,0,85.5,4421.95,0,86.7,5,0.986,6,0,1,12.21,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0
1,1,1,0,61,1,1,82.15,4904.85,0,80.41,6,1.022,1,1,0,41.08,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
1,0,0,0,54,1,0,84.4,4484.05,0,83.04,5,1.016,3,0,0,21.1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0
0,0,0,0,33,1,1,60.9,2033.85,0,61.63,3,0.988,2,0,0,20.3,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
0,0,0,0,27,1,1,20.25,538.2,0,19.93,3,1.016,0,0,1,20.25,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0
1,0,0,0,23,1,0,95.3,2192.9,0,95.34,2,1.0,3,1,0,23.82,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1
1,0,0,1,1,1,0,19.85,19.85,0,19.85,1,1.0,0,0,0,19.85,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1
1,0,1,0,45,1,1,84.35,3858.05,0,85.73,4,0.984,6,0,0,12.05,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
0,0,1,1,39,1,1,19.85,854.8,0,21.92,4,0.906,0,0,1,19.85,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0
1,0,1,0,72,1,0,82.3,5815.15,0,80.77,6,1.019,5,0,1,13.72,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
0,0,1,1,58,1,1,66.8,3970.4,0,68.46,5,0.976,2,1,1,22.27,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0
0,0,0,0,70,0,1,44.6,3058.15,0,43.69,6,1.021,4,0,1,8.92,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0
1,0,1,1,61,1,1,98.45,6145.2,0,100.74,6,0.977,4,0,1,19.69,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0
